user_id,gender,age,race,facebook,pinterest,instagram,linkedin,twitter
7069,Male,65+,Hispanic,Yes,No,Yes,Yes,Yes
7070,Female,30-49,Black Non-Hispanic,Yes,No,Yes,Yes,Yes
7071,Female,65+,Black Non-Hispanic,Yes,No,Yes,Yes,Yes
7072,Female,30-49,Hispanic,Yes,Yes,Yes,No,No
7073,Male,65+,Black Non-Hispanic,No,Yes,Yes,Yes,Yes
7074,Female,50-64,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
7075,Female,18-29,Black Non-Hispanic,No,Yes,Yes,No,Yes
7076,Female,18-29,Black Non-Hispanic,No,No,Yes,No,Yes
7077,Male,50-64,White Non-Hispanic,No,No,No,No,Yes
7078,Female,65+,White Non-Hispanic,Yes,No,Yes,No,No
7079,Female,30-49,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
7080,Female,65+,White Non-Hispanic,Yes,Yes,No,Yes,Yes
7081,Female,30-49,Hispanic,No,Yes,Yes,Yes,Yes
7082,Male,30-49,White Non-Hispanic,Yes,No,Yes,Yes,Yes
7083,Male,30-49,Black Non-Hispanic,No,Yes,No,Yes,Yes
7084,Female,30-49,Hispanic,No,No,Yes,No,Yes
7085,Female,30-49,White Non-Hispanic,Yes,Yes,Yes,No,Yes
7086,Male,18-29,Black Non-Hispanic,No,No,No,Yes,Yes
7087,Female,30-49,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
7088,Female,50-64,White Non-Hispanic,No,No,Yes,Yes,Yes
7089,Male,30-49,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
7090,Male,18-29,White Non-Hispanic,Yes,No,Yes,Yes,No
7091,Male,50-64,Black Non-Hispanic,Yes,No,Yes,Yes,Yes
7092,Male,65+,Black Non-Hispanic,Yes,No,Yes,No,No
7093,Male,18-29,Hispanic,No,No,Yes,Yes,Yes
7094,Male,18-29,Hispanic,Yes,No,Yes,Yes,Yes
7095,Female,65+,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
7096,Male,30-49,White Non-Hispanic,Yes,Yes,Yes,No,Yes
7097,Female,18-29,White Non-Hispanic,Yes,Yes,Yes,No,Yes
7098,Male,18-29,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
7099,Male,30-49,Black Non-Hispanic,No,Yes,Yes,Yes,Yes
7100,Female,30-49,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
7101,Male,18-29,Hispanic,Yes,Yes,Yes,Yes,Yes
7102,Female,30-49,Hispanic,Yes,Yes,Yes,Yes,Yes
7103,Female,18-29,White Non-Hispanic,Yes,No,No,Yes,Yes
7104,Male,18-29,Hispanic,Yes,No,Yes,Yes,No
7105,Male,65+,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
7106,Female,18-29,White Non-Hispanic,No,No,Yes,Yes,Yes
7107,Female,65+,Hispanic,No,Yes,Yes,Yes,No
7108,Female,50-64,White Non-Hispanic,Yes,No,Yes,Yes,Yes
7109,Female,65+,Hispanic,Yes,Yes,Yes,Yes,Yes
7110,Female,30-49,White Non-Hispanic,Yes,Yes,No,No,No
7111,Female,65+,Black Non-Hispanic,Yes,No,Yes,Yes,No
7112,Female,65+,Hispanic,No,No,Yes,No,Yes
7113,Female,30-49,Hispanic,No,Yes,Yes,Yes,Yes
7114,Female,30-49,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
7115,Female,30-49,Black Non-Hispanic,Yes,Yes,Yes,No,No
7116,Male,18-29,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
7117,Male,18-29,White Non-Hispanic,Yes,No,Yes,No,Yes
7118,Female,50-64,Black Non-Hispanic,Yes,No,No,Yes,Yes
7119,Female,65+,Hispanic,Yes,No,Yes,No,Yes
7120,Male,65+,Hispanic,Yes,Yes,No,Yes,Yes
7121,Male,50-64,Black Non-Hispanic,Yes,No,Yes,Yes,Yes
7122,Male,50-64,Hispanic,Yes,No,Yes,Yes,Yes
7123,Male,18-29,White Non-Hispanic,Yes,No,Yes,Yes,Yes
7124,Female,18-29,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
7125,Female,18-29,Black Non-Hispanic,Yes,Yes,Yes,No,Yes
7126,Male,50-64,White Non-Hispanic,Yes,No,Yes,Yes,Yes
7127,Male,18-29,White Non-Hispanic,Yes,No,Yes,No,No
7128,Male,65+,Hispanic,No,No,Yes,No,No
7129,Male,18-29,Hispanic,No,Yes,Yes,Yes,Yes
7130,Male,65+,Black Non-Hispanic,Yes,Yes,Yes,No,No
7131,Male,50-64,Black Non-Hispanic,Yes,No,Yes,Yes,Yes
7132,Male,18-29,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
7133,Female,50-64,White Non-Hispanic,No,Yes,Yes,Yes,Yes
7134,Female,65+,Black Non-Hispanic,Yes,No,No,Yes,Yes
7135,Female,50-64,White Non-Hispanic,Yes,Yes,Yes,No,Yes
7136,Male,30-49,Black Non-Hispanic,Yes,Yes,Yes,Yes,No
7137,Male,30-49,Hispanic,Yes,Yes,Yes,Yes,Yes
7138,Female,50-64,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
7139,Female,65+,Black Non-Hispanic,Yes,No,Yes,Yes,Yes
7140,Male,65+,Hispanic,No,Yes,Yes,Yes,Yes
7141,Male,50-64,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
7142,Female,50-64,Black Non-Hispanic,No,No,No,No,No
7143,Male,18-29,White Non-Hispanic,Yes,No,Yes,Yes,Yes
7144,Female,18-29,White Non-Hispanic,Yes,No,Yes,Yes,Yes
7145,Male,30-49,Hispanic,Yes,No,Yes,No,Yes
7146,Female,65+,White Non-Hispanic,No,Yes,Yes,Yes,Yes
7147,Male,65+,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
7148,Male,30-49,White Non-Hispanic,Yes,Yes,No,Yes,Yes
7149,Female,65+,Black Non-Hispanic,Yes,No,No,Yes,Yes
7150,Male,18-29,Hispanic,Yes,Yes,Yes,Yes,Yes
7151,Male,65+,Hispanic,No,Yes,Yes,No,Yes
7152,Male,30-49,Hispanic,No,Yes,Yes,Yes,Yes
7153,Female,30-49,Black Non-Hispanic,Yes,No,No,Yes,Yes
7154,Female,18-29,Black Non-Hispanic,Yes,No,Yes,No,Yes
7155,Male,65+,White Non-Hispanic,Yes,No,No,Yes,Yes
7156,Male,18-29,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
7157,Female,65+,Black Non-Hispanic,No,No,Yes,No,Yes
7158,Female,65+,Hispanic,Yes,Yes,Yes,No,Yes
7159,Male,50-64,Black Non-Hispanic,No,No,Yes,Yes,Yes
7160,Female,18-29,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
7161,Male,30-49,Hispanic,Yes,Yes,No,Yes,Yes
7162,Female,50-64,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
7163,Male,50-64,Hispanic,Yes,No,Yes,No,Yes
7164,Female,50-64,Black Non-Hispanic,Yes,Yes,Yes,Yes,No
7165,Female,50-64,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
7166,Female,18-29,Hispanic,Yes,Yes,Yes,Yes,Yes
7167,Male,65+,White Non-Hispanic,Yes,No,Yes,Yes,Yes
7168,Female,50-64,Hispanic,Yes,No,Yes,No,Yes
7169,Female,50-64,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
7170,Male,30-49,Hispanic,Yes,Yes,No,No,Yes
7171,Male,18-29,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
7172,Female,50-64,Black Non-Hispanic,No,Yes,Yes,Yes,Yes
7173,Male,65+,Hispanic,Yes,No,Yes,Yes,Yes
7174,Female,30-49,Hispanic,Yes,No,Yes,Yes,Yes
7175,Male,65+,Hispanic,Yes,No,No,No,Yes
7176,Male,18-29,Hispanic,Yes,Yes,Yes,No,Yes
7177,Male,50-64,Black Non-Hispanic,Yes,Yes,No,Yes,Yes
7178,Male,30-49,White Non-Hispanic,Yes,No,Yes,No,Yes
7179,Female,18-29,Hispanic,No,Yes,No,Yes,Yes
7180,Female,18-29,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
7181,Female,65+,White Non-Hispanic,Yes,No,Yes,No,Yes
7182,Female,18-29,Black Non-Hispanic,Yes,Yes,Yes,No,Yes
7183,Male,18-29,White Non-Hispanic,Yes,No,Yes,Yes,Yes
7184,Female,65+,Hispanic,Yes,No,Yes,Yes,No
7185,Male,65+,White Non-Hispanic,Yes,Yes,No,No,Yes
7186,Male,65+,Black Non-Hispanic,Yes,No,Yes,Yes,Yes
7187,Male,50-64,White Non-Hispanic,Yes,No,Yes,Yes,Yes
7188,Male,30-49,Hispanic,Yes,Yes,Yes,No,Yes
7189,Female,30-49,Black Non-Hispanic,Yes,No,No,Yes,No
7190,Female,50-64,Black Non-Hispanic,Yes,No,Yes,No,Yes
7191,Male,30-49,Hispanic,Yes,Yes,Yes,No,No
7192,Male,18-29,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
7193,Female,18-29,White Non-Hispanic,No,Yes,Yes,No,Yes
7194,Female,65+,Hispanic,Yes,Yes,Yes,Yes,Yes
7195,Female,50-64,Hispanic,Yes,Yes,Yes,Yes,Yes
7196,Female,18-29,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
7197,Male,30-49,White Non-Hispanic,Yes,Yes,No,Yes,Yes
7198,Female,65+,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
7199,Female,50-64,Hispanic,Yes,No,Yes,No,Yes
7200,Male,30-49,Hispanic,Yes,Yes,Yes,Yes,No
7201,Female,18-29,Black Non-Hispanic,Yes,No,Yes,Yes,Yes
7202,Female,50-64,White Non-Hispanic,Yes,No,Yes,No,Yes
7203,Male,18-29,White Non-Hispanic,No,Yes,Yes,Yes,Yes
7204,Female,30-49,Hispanic,Yes,Yes,Yes,Yes,Yes
7205,Female,18-29,Hispanic,Yes,Yes,Yes,No,Yes
7206,Female,18-29,Black Non-Hispanic,Yes,Yes,Yes,No,Yes
7207,Female,50-64,Hispanic,Yes,Yes,Yes,No,Yes
7208,Female,18-29,Black Non-Hispanic,Yes,Yes,Yes,No,Yes
7209,Female,65+,Hispanic,Yes,Yes,No,No,Yes
7210,Male,65+,Black Non-Hispanic,Yes,No,Yes,Yes,Yes
7211,Female,18-29,White Non-Hispanic,No,No,Yes,No,No
7212,Female,65+,Black Non-Hispanic,No,No,Yes,No,Yes
7213,Male,50-64,White Non-Hispanic,Yes,Yes,No,Yes,Yes
7214,Female,30-49,White Non-Hispanic,No,Yes,Yes,No,Yes
7215,Male,30-49,Hispanic,Yes,No,Yes,Yes,Yes
7216,Female,18-29,Black Non-Hispanic,Yes,Yes,Yes,No,Yes
7217,Male,65+,Black Non-Hispanic,No,No,Yes,Yes,No
7218,Male,18-29,Hispanic,Yes,Yes,Yes,Yes,Yes
7219,Male,30-49,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
7220,Female,65+,Hispanic,Yes,No,Yes,No,Yes
7221,Female,65+,Hispanic,Yes,Yes,Yes,No,Yes
7222,Male,18-29,Black Non-Hispanic,No,No,Yes,Yes,Yes
7223,Male,18-29,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
7224,Male,18-29,Black Non-Hispanic,No,Yes,Yes,No,Yes
7225,Female,18-29,Hispanic,Yes,Yes,Yes,Yes,Yes
7226,Male,18-29,Hispanic,Yes,Yes,Yes,No,Yes
7227,Female,50-64,White Non-Hispanic,Yes,No,Yes,No,Yes
7228,Male,18-29,White Non-Hispanic,Yes,No,Yes,Yes,Yes
7229,Female,18-29,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
7230,Male,50-64,Black Non-Hispanic,Yes,No,Yes,Yes,No
7231,Female,50-64,Hispanic,Yes,No,Yes,Yes,Yes
7232,Male,18-29,White Non-Hispanic,No,No,Yes,Yes,Yes
7233,Female,65+,White Non-Hispanic,No,Yes,Yes,No,Yes
7234,Female,18-29,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
7235,Male,30-49,Black Non-Hispanic,Yes,No,No,Yes,Yes
7236,Female,30-49,White Non-Hispanic,Yes,No,No,Yes,Yes
7237,Female,50-64,Hispanic,No,Yes,Yes,Yes,Yes
7238,Female,30-49,Black Non-Hispanic,Yes,No,No,Yes,Yes
7239,Male,50-64,White Non-Hispanic,No,No,Yes,Yes,Yes
7240,Male,50-64,Hispanic,Yes,Yes,Yes,Yes,Yes
7241,Female,30-49,Black Non-Hispanic,No,No,Yes,Yes,Yes
7242,Male,50-64,Black Non-Hispanic,Yes,No,Yes,Yes,Yes
7243,Male,50-64,Hispanic,Yes,No,Yes,Yes,Yes
7244,Male,18-29,White Non-Hispanic,No,No,Yes,Yes,Yes
7245,Male,18-29,Hispanic,No,Yes,Yes,No,Yes
7246,Male,18-29,White Non-Hispanic,Yes,Yes,No,Yes,Yes
7247,Female,50-64,Black Non-Hispanic,No,No,Yes,Yes,Yes
7248,Female,18-29,Hispanic,Yes,Yes,Yes,Yes,Yes
7249,Female,65+,Hispanic,Yes,No,Yes,Yes,Yes
7250,Male,65+,White Non-Hispanic,Yes,No,Yes,Yes,No
7251,Female,30-49,Hispanic,Yes,No,Yes,Yes,Yes
7252,Female,50-64,Hispanic,Yes,No,Yes,Yes,Yes
7253,Female,18-29,White Non-Hispanic,No,No,Yes,Yes,Yes
7254,Female,30-49,White Non-Hispanic,Yes,No,No,Yes,Yes
7255,Female,65+,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
7256,Female,30-49,White Non-Hispanic,Yes,No,Yes,Yes,Yes
7257,Male,18-29,Hispanic,Yes,No,Yes,Yes,No
7258,Male,30-49,Hispanic,No,No,No,Yes,Yes
7259,Male,18-29,Hispanic,Yes,Yes,Yes,Yes,Yes
7260,Female,65+,Hispanic,Yes,No,Yes,Yes,Yes
7261,Female,65+,Black Non-Hispanic,Yes,Yes,No,Yes,No
7262,Male,65+,Hispanic,No,No,Yes,Yes,Yes
7263,Female,18-29,Black Non-Hispanic,No,Yes,Yes,No,Yes
7264,Male,30-49,Black Non-Hispanic,Yes,No,Yes,Yes,Yes
7265,Female,18-29,White Non-Hispanic,Yes,No,Yes,Yes,Yes
7266,Female,50-64,Hispanic,No,No,Yes,Yes,No
7267,Male,30-49,Hispanic,Yes,No,Yes,Yes,Yes
7268,Female,18-29,Black Non-Hispanic,Yes,No,Yes,Yes,Yes
7269,Male,18-29,White Non-Hispanic,No,No,No,Yes,Yes
7270,Female,65+,Hispanic,Yes,No,Yes,No,Yes
7271,Male,30-49,Hispanic,No,Yes,Yes,No,No
7272,Female,65+,Black Non-Hispanic,Yes,No,No,No,Yes
7273,Female,65+,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
7274,Female,30-49,Black Non-Hispanic,Yes,No,Yes,Yes,Yes
7275,Male,50-64,Black Non-Hispanic,Yes,Yes,Yes,No,Yes
7276,Female,65+,Black Non-Hispanic,Yes,No,Yes,No,No
7277,Female,18-29,Hispanic,No,No,Yes,Yes,Yes
7278,Female,18-29,Hispanic,No,Yes,Yes,Yes,Yes
7279,Female,18-29,White Non-Hispanic,Yes,Yes,Yes,No,Yes
7280,Male,50-64,Hispanic,No,No,Yes,No,Yes
7281,Male,50-64,White Non-Hispanic,Yes,No,Yes,No,Yes
7282,Male,18-29,Black Non-Hispanic,No,Yes,No,Yes,Yes
7283,Female,65+,White Non-Hispanic,Yes,No,Yes,Yes,No
7284,Female,50-64,Hispanic,No,Yes,Yes,Yes,Yes
7285,Female,50-64,Hispanic,Yes,No,Yes,Yes,No
7286,Male,18-29,Hispanic,No,Yes,Yes,Yes,Yes
7287,Female,30-49,White Non-Hispanic,Yes,Yes,No,Yes,Yes
7288,Male,30-49,White Non-Hispanic,Yes,No,No,Yes,Yes
7289,Male,18-29,Black Non-Hispanic,No,No,Yes,Yes,Yes
7290,Male,18-29,Black Non-Hispanic,Yes,Yes,No,No,Yes
7291,Male,65+,Hispanic,Yes,No,Yes,No,No
7292,Female,18-29,White Non-Hispanic,Yes,Yes,Yes,No,Yes
7293,Male,65+,White Non-Hispanic,No,No,No,No,Yes
7294,Female,18-29,Hispanic,Yes,No,Yes,Yes,No
7295,Male,50-64,Black Non-Hispanic,Yes,No,No,No,Yes
7296,Male,65+,White Non-Hispanic,No,Yes,Yes,Yes,Yes
7297,Male,65+,Black Non-Hispanic,No,Yes,Yes,No,Yes
7298,Female,18-29,Black Non-Hispanic,Yes,Yes,Yes,No,No
7299,Female,18-29,Hispanic,Yes,Yes,Yes,Yes,No
7300,Female,50-64,Black Non-Hispanic,No,Yes,Yes,Yes,No
7301,Male,65+,Black Non-Hispanic,No,No,Yes,Yes,Yes
7302,Male,50-64,Black Non-Hispanic,No,No,Yes,Yes,Yes
7303,Female,50-64,White Non-Hispanic,No,No,Yes,Yes,Yes
7304,Male,18-29,Black Non-Hispanic,Yes,Yes,No,Yes,Yes
7305,Female,50-64,Hispanic,Yes,Yes,No,Yes,Yes
7306,Male,30-49,Hispanic,Yes,Yes,Yes,Yes,Yes
7307,Female,30-49,White Non-Hispanic,Yes,Yes,No,Yes,Yes
7308,Male,65+,Black Non-Hispanic,Yes,No,Yes,No,Yes
7309,Male,30-49,Black Non-Hispanic,Yes,Yes,Yes,Yes,No
7310,Male,18-29,Black Non-Hispanic,Yes,No,Yes,Yes,Yes
7311,Female,18-29,Black Non-Hispanic,No,No,Yes,Yes,Yes
7312,Male,18-29,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
7313,Male,65+,Hispanic,Yes,No,No,Yes,Yes
7314,Male,65+,White Non-Hispanic,Yes,No,No,Yes,Yes
7315,Female,18-29,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
7316,Male,50-64,Hispanic,Yes,No,Yes,Yes,Yes
7317,Male,30-49,Hispanic,Yes,Yes,Yes,No,Yes
7318,Male,65+,Hispanic,No,Yes,Yes,Yes,Yes
7319,Male,18-29,Hispanic,Yes,Yes,No,No,Yes
7320,Female,18-29,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
7321,Female,30-49,Black Non-Hispanic,Yes,No,Yes,Yes,Yes
7322,Male,18-29,Hispanic,Yes,No,Yes,Yes,Yes
7323,Female,65+,White Non-Hispanic,No,Yes,No,No,Yes
7324,Female,50-64,White Non-Hispanic,Yes,No,Yes,No,Yes
7325,Male,30-49,White Non-Hispanic,No,Yes,Yes,No,Yes
7326,Female,18-29,Hispanic,Yes,No,Yes,Yes,Yes
7327,Male,18-29,Black Non-Hispanic,Yes,No,Yes,Yes,No
7328,Female,50-64,Black Non-Hispanic,Yes,No,Yes,Yes,Yes
7329,Female,50-64,Hispanic,Yes,No,Yes,No,Yes
7330,Female,18-29,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
7331,Male,65+,Black Non-Hispanic,No,No,Yes,Yes,No
7332,Male,65+,White Non-Hispanic,Yes,Yes,Yes,No,Yes
7333,Female,30-49,White Non-Hispanic,Yes,Yes,No,Yes,Yes
7334,Male,30-49,Black Non-Hispanic,Yes,No,Yes,Yes,Yes
7335,Male,18-29,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
7336,Female,65+,Hispanic,Yes,Yes,Yes,No,No
7337,Male,18-29,White Non-Hispanic,Yes,No,No,No,No
7338,Female,30-49,White Non-Hispanic,Yes,Yes,Yes,Yes,No
7339,Male,65+,Hispanic,Yes,No,No,Yes,Yes
7340,Male,50-64,Hispanic,Yes,Yes,Yes,Yes,Yes
7341,Male,50-64,Hispanic,Yes,No,Yes,No,Yes
7342,Male,18-29,Black Non-Hispanic,Yes,Yes,Yes,No,Yes
7343,Male,65+,Hispanic,Yes,No,Yes,Yes,Yes
7344,Male,30-49,Black Non-Hispanic,No,No,Yes,Yes,Yes
7345,Male,30-49,Hispanic,Yes,No,Yes,Yes,No
7346,Female,30-49,Hispanic,No,Yes,No,Yes,Yes
7347,Female,65+,Hispanic,No,No,No,Yes,Yes
7348,Male,65+,Black Non-Hispanic,Yes,No,No,Yes,Yes
7349,Female,50-64,Hispanic,Yes,No,Yes,No,Yes
7350,Male,30-49,Black Non-Hispanic,No,Yes,Yes,Yes,Yes
7351,Male,65+,White Non-Hispanic,Yes,No,Yes,Yes,Yes
7352,Female,30-49,Hispanic,Yes,Yes,Yes,Yes,No
7353,Male,65+,Hispanic,Yes,Yes,Yes,No,Yes
7354,Male,18-29,White Non-Hispanic,No,Yes,No,Yes,No
7355,Female,18-29,Black Non-Hispanic,Yes,Yes,Yes,Yes,No
7356,Female,65+,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
7357,Female,65+,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
7358,Female,18-29,Hispanic,Yes,Yes,Yes,Yes,No
7359,Male,30-49,Hispanic,Yes,Yes,No,Yes,Yes
7360,Female,30-49,White Non-Hispanic,Yes,Yes,Yes,Yes,No
7361,Male,18-29,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
7362,Male,18-29,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
7363,Female,65+,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
7364,Male,18-29,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
7365,Male,18-29,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
7366,Male,65+,White Non-Hispanic,No,No,Yes,Yes,Yes
7367,Female,65+,Black Non-Hispanic,Yes,No,No,Yes,Yes
7368,Male,50-64,Black Non-Hispanic,Yes,No,Yes,Yes,Yes
7369,Male,30-49,Hispanic,Yes,Yes,Yes,Yes,Yes
7370,Female,65+,Hispanic,Yes,No,Yes,Yes,Yes
7371,Male,18-29,Hispanic,Yes,Yes,Yes,Yes,Yes
7372,Male,65+,White Non-Hispanic,Yes,No,No,Yes,Yes
7373,Male,30-49,Black Non-Hispanic,Yes,No,Yes,Yes,No
7374,Male,50-64,Hispanic,No,No,No,No,Yes
7375,Male,18-29,White Non-Hispanic,Yes,Yes,No,Yes,Yes
7376,Female,50-64,White Non-Hispanic,No,No,Yes,Yes,Yes
7377,Male,50-64,White Non-Hispanic,Yes,No,Yes,Yes,No
7378,Female,18-29,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
7379,Female,65+,Black Non-Hispanic,No,No,Yes,No,Yes
7380,Male,50-64,White Non-Hispanic,Yes,No,No,Yes,Yes
7381,Male,65+,White Non-Hispanic,No,No,Yes,Yes,Yes
7382,Female,30-49,Black Non-Hispanic,Yes,Yes,Yes,Yes,No
7383,Female,18-29,Hispanic,Yes,Yes,Yes,Yes,Yes
7384,Male,65+,Black Non-Hispanic,No,Yes,Yes,No,Yes
7385,Male,30-49,Hispanic,Yes,Yes,Yes,Yes,Yes
7386,Male,50-64,White Non-Hispanic,Yes,No,Yes,Yes,Yes
7387,Male,65+,Black Non-Hispanic,Yes,Yes,Yes,No,No
7388,Female,18-29,White Non-Hispanic,Yes,Yes,Yes,Yes,No
7389,Female,50-64,Hispanic,Yes,No,Yes,Yes,Yes
7390,Female,18-29,Black Non-Hispanic,Yes,Yes,Yes,No,Yes
7391,Female,65+,Hispanic,Yes,No,Yes,Yes,Yes
7392,Female,65+,White Non-Hispanic,Yes,No,Yes,No,Yes
7393,Male,50-64,White Non-Hispanic,No,No,Yes,Yes,Yes
7394,Female,50-64,Hispanic,Yes,Yes,No,No,Yes
7395,Female,30-49,Hispanic,Yes,Yes,No,Yes,Yes
7396,Female,65+,Black Non-Hispanic,Yes,Yes,Yes,No,No
7397,Male,30-49,Hispanic,Yes,No,Yes,Yes,No
7398,Female,50-64,Hispanic,Yes,Yes,No,Yes,Yes
7399,Male,65+,Hispanic,No,No,Yes,Yes,Yes
7400,Male,50-64,Hispanic,No,No,Yes,Yes,Yes
7401,Female,30-49,Hispanic,Yes,No,No,Yes,No
7402,Male,65+,Black Non-Hispanic,Yes,Yes,No,Yes,Yes
7403,Female,65+,Black Non-Hispanic,No,Yes,Yes,Yes,Yes
7404,Female,30-49,White Non-Hispanic,Yes,No,No,Yes,Yes
7405,Male,18-29,White Non-Hispanic,Yes,Yes,No,Yes,Yes
7406,Male,50-64,Black Non-Hispanic,Yes,No,Yes,Yes,Yes
7407,Female,18-29,White Non-Hispanic,Yes,Yes,No,Yes,No
7408,Male,30-49,Hispanic,Yes,Yes,Yes,Yes,Yes
7409,Male,18-29,Hispanic,Yes,Yes,Yes,Yes,Yes
7410,Female,18-29,Black Non-Hispanic,Yes,No,Yes,Yes,Yes
7411,Male,65+,White Non-Hispanic,No,Yes,Yes,Yes,Yes
7412,Female,65+,Hispanic,Yes,Yes,Yes,No,Yes
7413,Male,30-49,White Non-Hispanic,No,No,No,Yes,Yes
7414,Male,30-49,Hispanic,Yes,Yes,Yes,Yes,Yes
7415,Male,30-49,Black Non-Hispanic,Yes,No,Yes,Yes,Yes
7416,Female,30-49,Hispanic,No,No,Yes,Yes,Yes
7417,Female,18-29,Hispanic,Yes,Yes,No,No,Yes
7418,Female,30-49,Black Non-Hispanic,Yes,No,Yes,Yes,Yes
7419,Male,65+,White Non-Hispanic,Yes,No,Yes,Yes,Yes
7420,Female,65+,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
7421,Male,50-64,Hispanic,No,No,Yes,Yes,Yes
7422,Female,65+,White Non-Hispanic,No,No,No,No,Yes
7423,Male,50-64,Black Non-Hispanic,Yes,No,Yes,Yes,Yes
7424,Female,65+,Black Non-Hispanic,No,Yes,Yes,Yes,Yes
7425,Male,18-29,Hispanic,Yes,No,Yes,Yes,Yes
7426,Male,18-29,Hispanic,Yes,Yes,Yes,Yes,Yes
7427,Female,65+,Hispanic,Yes,Yes,Yes,Yes,Yes
7428,Female,18-29,Hispanic,Yes,Yes,Yes,No,Yes
7429,Female,65+,White Non-Hispanic,No,No,No,Yes,Yes
7430,Male,65+,Hispanic,No,Yes,Yes,Yes,Yes
7431,Female,65+,White Non-Hispanic,Yes,No,No,Yes,Yes
7432,Female,18-29,Hispanic,Yes,Yes,Yes,Yes,Yes
7433,Female,18-29,Hispanic,Yes,No,No,Yes,Yes
7434,Male,30-49,White Non-Hispanic,Yes,No,Yes,Yes,Yes
7435,Female,65+,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
7436,Female,50-64,Hispanic,No,No,Yes,Yes,No
7437,Male,18-29,Hispanic,Yes,No,Yes,Yes,Yes
7438,Female,65+,White Non-Hispanic,Yes,No,Yes,Yes,Yes
7439,Female,30-49,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
7440,Female,18-29,Black Non-Hispanic,No,No,Yes,Yes,Yes
7441,Female,30-49,Hispanic,Yes,No,Yes,No,Yes
7442,Male,18-29,Hispanic,Yes,Yes,Yes,Yes,Yes
7443,Female,50-64,Black Non-Hispanic,Yes,Yes,No,Yes,Yes
7444,Male,30-49,White Non-Hispanic,Yes,No,Yes,Yes,No
7445,Female,50-64,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
7446,Male,18-29,Hispanic,Yes,Yes,Yes,Yes,Yes
7447,Male,50-64,White Non-Hispanic,Yes,No,No,Yes,Yes
7448,Female,18-29,Black Non-Hispanic,No,Yes,No,Yes,Yes
7449,Female,18-29,White Non-Hispanic,No,No,Yes,Yes,Yes
7450,Male,18-29,Hispanic,Yes,No,No,Yes,Yes
7451,Female,50-64,White Non-Hispanic,Yes,No,Yes,Yes,Yes
7452,Male,30-49,White Non-Hispanic,Yes,No,Yes,Yes,Yes
7453,Female,18-29,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
7454,Male,18-29,Hispanic,No,No,No,No,No
7455,Male,65+,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
7456,Female,30-49,Black Non-Hispanic,Yes,Yes,No,Yes,Yes
